Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
16.37	21.8745	13.9731	0	-93.9511	52.1215	0	97.2468	-38.0786	0	
16.38	21.888	13.9812	0	-94.01	52.1532	0	97.3065	-38.1028	0	
16.39	21.9014	13.9893	0	-94.0689	52.1848	0	97.3662	-38.1269	0	
16.4	21.9149	13.9974	0	-94.1278	52.2165	0	97.4259	-38.151	0	
16.41	21.9283	14.0055	0	-94.1867	52.2482	0	97.4856	-38.1752	0	
16.42	21.9418	14.0136	0	-94.2457	52.2798	0	97.5453	-38.1993	0	
16.43	21.9552	14.0217	0	-94.3046	52.3115	0	97.605	-38.2234	0	
16.44	21.9686	14.0298	0	-94.3635	52.3432	0	97.6648	-38.2476	0	
16.45	21.9821	14.0378	0	-94.4224	52.3748	0	97.7245	-38.2717	0	
16.46	21.9955	14.0459	0	-94.4813	52.4065	0	97.7842	-38.2958	0	
16.47	22.009	14.054	0	-94.5402	52.4382	0	97.8439	-38.3199	0	
16.48	22.0224	14.0621	0	-94.5991	52.4698	0	97.9036	-38.3441	0	
16.49	22.0359	14.0702	0	-94.658	52.5015	0	97.9633	-38.3682	0	
16.5	22.0493	14.0783	0	-94.7169	52.5332	0	98.0231	-38.3923	0	
16.51	22.0628	14.0864	0	-94.7758	52.5648	0	98.0828	-38.4165	0	
16.52	22.0762	14.0945	0	-94.8347	52.5965	0	98.1425	-38.4406	0	
16.53	22.0897	14.1026	0	-94.8937	52.6281	0	98.2022	-38.4647	0	
16.54	22.1031	14.1107	0	-94.9526	52.6598	0	98.2619	-38.4889	0	
16.55	22.1166	14.1188	0	-95.0115	52.6915	0	98.3216	-38.513	0	
16.56	22.13	14.1269	0	-95.0704	52.7231	0	98.3813	-38.5371	0	
16.57	22.1435	14.135	0	-95.1293	52.7548	0	98.4411	-38.5613	0	
16.58	22.1569	14.143	0	-95.1882	52.7865	0	98.5008	-38.5854	0	
16.59	22.1704	14.1511	0	-95.2471	52.8181	0	98.5605	-38.6095	0	
16.6	22.1838	14.1592	0	-95.306	52.8498	0	98.6202	-38.6337	0	
16.61	22.1973	14.1673	0	-95.3649	52.8815	0	98.6799	-38.6578	0	
16.62	22.2107	14.1754	0	-95.4238	52.9131	0	98.7396	-38.6819	0	
16.63	22.2242	14.1835	0	-95.4828	52.9448	0	98.7993	-38.706	0	
16.64	22.2376	14.1916	0	-95.5417	52.9765	0	98.8591	-38.7302	0	
16.65	22.251	14.1997	0	-95.6006	53.0081	0	98.9188	-38.7543	0	
16.66	22.2645	14.2078	0	-95.6595	53.0398	0	98.9785	-38.7784	0	
16.67	22.2779	14.2159	0	-95.7184	53.0715	0	99.0382	-38.8026	0	
16.68	22.2914	14.224	0	-95.7773	53.1031	0	99.0979	-38.8267	0	
16.69	22.3048	14.2321	0	-95.8362	53.1348	0	99.1576	-38.8508	0	
16.7	22.3183	14.2402	0	-95.8951	53.1665	0	99.2174	-38.875	0	
16.71	22.3317	14.2483	0	-95.954	53.1981	0	99.2771	-38.8991	0	
16.72	22.3452	14.2563	0	-96.0129	53.2298	0	99.3368	-38.9232	0	
16.73	22.3586	14.2644	0	-96.0718	53.2615	0	99.3965	-38.9474	0	
16.74	22.3721	14.2725	0	-96.1308	53.2931	0	99.4562	-38.9715	0	
16.75	22.3855	14.2806	0	-96.1897	53.3248	0	99.5159	-38.9956	0	
16.76	22.399	14.2887	0	-96.2486	53.3565	0	99.5756	-39.0197	0	
16.77	22.4124	14.2968	0	-96.3075	53.3881	0	99.6354	-39.0439	0	
16.78	22.4259	14.3049	0	-96.3664	53.4198	0	99.6951	-39.068	0	
16.79	22.4393	14.313	0	-96.4253	53.4514	0	99.7548	-39.0921	0	
16.8	22.4528	14.3211	0	-96.4842	53.4831	0	99.8145	-39.1163	0	
16.81	22.4662	14.3292	0	-96.5431	53.5148	0	99.8742	-39.1404	0	
16.82	22.4797	14.3373	0	-96.602	53.5464	0	99.9339	-39.1645	0	
16.83	22.4931	14.3454	0	-96.6609	53.5781	0	99.9936	-39.1887	0	
16.84	22.5066	14.3535	0	-96.7199	53.6098	0	100.053	-39.2128	0	
16.85	22.52	14.3616	0	-96.7788	53.6414	0	100.113	-39.2369	0	
16.86	22.5334	14.3696	0	-96.8377	53.6731	0	100.173	-39.2611	0	
16.87	22.5469	14.3777	0	-96.8966	53.7048	0	100.233	-39.2852	0	
16.88	22.5603	14.3858	0	-96.9555	53.7364	0	100.292	-39.3093	0	
16.89	22.5738	14.3939	0	-97.0144	53.7681	0	100.352	-39.3334	0	
16.9	22.5872	14.402	0	-97.0733	53.7998	0	100.412	-39.3576	0	
16.91	22.6007	14.4101	0	-97.1322	53.8314	0	100.471	-39.3817	0	
16.92	22.6141	14.4182	0	-97.1911	53.8631	0	100.531	-39.4058	0	
16.93	22.6276	14.4263	0	-97.25	53.8948	0	100.591	-39.43	0	
16.94	22.641	14.4344	0	-97.3089	53.9264	0	100.651	-39.4541	0	
16.95	22.6545	14.4425	0	-97.3679	53.9581	0	100.71	-39.4782	0	
16.96	22.6679	14.4506	0	-97.4268	53.9898	0	100.77	-39.5024	0	
16.97	22.6814	14.4587	0	-97.4857	54.0214	0	100.83	-39.5265	0	
16.98	22.6948	14.4668	0	-97.5446	54.0531	0	100.889	-39.5506	0	
16.99	22.7083	14.4748	0	-97.6035	54.0848	0	100.949	-39.5748	0	
17	22.7217	14.4829	0	-97.6624	54.1164	0	101.009	-39.5989	0	
17.01	22.7352	14.491	0	-97.7213	54.1481	0	101.069	-39.623	0	
17.02	22.7486	14.4991	0	-97.7802	54.1798	0	101.128	-39.6471	0	
17.03	22.7621	14.5072	0	-97.8391	54.2114	0	101.188	-39.6713	0	
17.04	22.7755	14.5153	0	-97.898	54.2431	0	101.248	-39.6954	0	
17.05	22.789	14.5234	0	-97.9569	54.2747	0	101.307	-39.7195	0	
17.06	22.8024	14.5315	0	-98.0159	54.3064	0	101.367	-39.7437	0	
17.07	22.8158	14.5396	0	-98.0748	54.3381	0	101.427	-39.7678	0	
17.08	22.8293	14.5477	0	-98.1337	54.3697	0	101.487	-39.7919	0	
17.09	22.8427	14.5558	0	-98.1926	54.4014	0	101.546	-39.8161	0	
17.1	22.8562	14.5639	0	-98.2515	54.4331	0	101.606	-39.8402	0	
17.11	22.8696	14.572	0	-98.3104	54.4647	0	101.666	-39.8643	0	
17.12	22.8831	14.58	0	-98.3693	54.4964	0	101.725	-39.8885	0	
17.13	22.8965	14.5881	0	-98.4282	54.5281	0	101.785	-39.9126	0	
17.14	22.91	14.5962	0	-98.4871	54.5597	0	101.845	-39.9367	0	
17.15	22.9234	14.6043	0	-98.546	54.5914	0	101.905	-39.9608	0	
17.16	22.9369	14.6124	0	-98.6049	54.6231	0	101.964	-39.985	0	
17.17	22.9503	14.6205	0	-98.6639	54.6547	0	102.024	-40.0091	0	
17.18	22.9638	14.6286	0	-98.7228	54.6864	0	102.084	-40.0332	0	
17.19	22.9772	14.6367	0	-98.7817	54.7181	0	102.143	-40.0574	0	
17.2	22.9907	14.6448	0	-98.8406	54.7497	0	102.203	-40.0815	0	
17.21	23.0041	14.6529	0	-98.8995	54.7814	0	102.263	-40.1056	0	
17.22	23.0176	14.661	0	-98.9584	54.8131	0	102.323	-40.1298	0	
17.23	23.031	14.6691	0	-99.0173	54.8447	0	102.382	-40.1539	0	
17.24	23.0445	14.6772	0	-99.0762	54.8764	0	102.442	-40.178	0	
17.25	23.0579	14.6853	0	-99.1351	54.9081	0	102.502	-40.2022	0	
17.26	23.0714	14.6933	0	-99.194	54.9397	0	102.561	-40.2263	0	
17.27	23.0848	14.7014	0	-99.2529	54.9714	0	102.621	-40.2504	0	
17.28	23.0982	14.7095	0	-99.3119	55.003	0	102.681	-40.2745	0	
17.29	23.1117	14.7176	0	-99.3708	55.0347	0	102.741	-40.2987	0	
17.3	23.1251	14.7257	0	-99.4297	55.0664	0	102.8	-40.3228	0	
17.31	23.1386	14.7338	0	-99.4886	55.098	0	102.86	-40.3469	0	
17.32	23.152	14.7419	0	-99.5475	55.1297	0	102.92	-40.3711	0	
17.33	23.1655	14.75	0	-99.6064	55.1614	0	102.979	-40.3952	0	
17.34	23.1789	14.7581	0	-99.6653	55.193	0	103.039	-40.4193	0	
17.35	23.1924	14.7662	0	-99.7242	55.2247	0	103.099	-40.4435	0	
17.36	23.2058	14.7743	0	-99.7831	55.2564	0	103.159	-40.4676	0	
17.37	23.2193	14.7824	0	-99.842	55.288	0	103.218	-40.4917	0	
17.38	23.2327	14.7905	0	-99.9009	55.3197	0	103.278	-40.5158	0	
17.39	23.2462	14.7985	0	-99.9599	55.3514	0	103.338	-40.54	0	
17.4	23.2596	14.8066	0	-100.019	55.383	0	103.397	-40.5641	0	
17.41	23.2731	14.8147	0	-100.078	55.4147	0	103.457	-40.5882	0	
17.42	23.2865	14.8228	0	-100.137	55.4464	0	103.517	-40.6124	0	
17.43	23.3	14.8309	0	-100.195	55.478	0	103.577	-40.6365	0	
17.44	23.3134	14.839	0	-100.254	55.5097	0	103.636	-40.6606	0	
17.45	23.3269	14.8471	0	-100.313	55.5414	0	103.696	-40.6848	0	
17.46	23.3403	14.8552	0	-100.372	55.573	0	103.756	-40.7089	0	
17.47	23.3538	14.8633	0	-100.431	55.6047	0	103.815	-40.733	0	
17.48	23.3672	14.8714	0	-100.49	55.6364	0	103.875	-40.7571	0	
17.49	23.3807	14.8795	0	-100.549	55.668	0	103.935	-40.7813	0	
17.5	23.3941	14.8876	0	-100.608	55.6997	0	103.995	-40.8054	0	
17.51	23.4075	14.8957	0	-100.667	55.7313	0	104.054	-40.8295	0	
17.52	23.421	14.9037	0	-100.726	55.763	0	104.114	-40.8537	0	
17.53	23.4344	14.9118	0	-100.785	55.7947	0	104.174	-40.8778	0	
17.54	23.4479	14.9199	0	-100.843	55.8263	0	104.233	-40.9019	0	
17.55	23.4613	14.928	0	-100.902	55.858	0	104.293	-40.9261	0	
17.56	23.4748	14.9361	0	-100.961	55.8897	0	104.353	-40.9502	0	
17.57	23.4882	14.9442	0	-101.02	55.9213	0	104.413	-40.9743	0	
17.58	23.5017	14.9523	0	-101.079	55.953	0	104.472	-40.9985	0	
17.59	23.5151	14.9604	0	-101.138	55.9847	0	104.532	-41.0226	0	
17.6	23.5286	14.9685	0	-101.197	56.0163	0	104.592	-41.0467	0	
17.61	23.542	14.9766	0	-101.256	56.048	0	104.651	-41.0708	0	
17.62	23.5555	14.9847	0	-101.315	56.0797	0	104.711	-41.095	0	
17.63	23.5689	14.9928	0	-101.374	56.1113	0	104.771	-41.1191	0	
17.64	23.5824	15.0009	0	-101.433	56.143	0	104.831	-41.1432	0	
17.65	23.5958	15.0089	0	-101.491	56.1747	0	104.89	-41.1674	0	
17.66	23.6093	15.017	0	-101.55	56.2063	0	104.95	-41.1915	0	
17.67	23.6227	15.0251	0	-101.609	56.238	0	105.01	-41.2156	0	
17.68	23.6362	15.0332	0	-101.668	56.2697	0	105.069	-41.2398	0	
17.69	23.6496	15.0413	0	-101.727	56.3013	0	105.129	-41.2639	0	
17.7	23.6631	15.0494	0	-101.786	56.333	0	105.189	-41.288	0	
17.71	23.6765	15.0575	0	-101.845	56.3647	0	105.249	-41.3121	0	
17.72	23.69	15.0656	0	-101.904	56.3963	0	105.308	-41.3363	0	
17.73	23.7034	15.0737	0	-101.963	56.428	0	105.368	-41.3604	0	
17.74	23.7169	15.0818	0	-102.022	56.4596	0	105.428	-41.3845	0	
17.75	23.7303	15.0899	0	-102.081	56.4913	0	105.487	-41.4087	0	
17.76	23.7437	15.098	0	-102.139	56.523	0	105.547	-41.4328	0	
17.77	23.7572	15.1061	0	-102.198	56.5546	0	105.607	-41.4569	0	
17.78	23.7706	15.1141	0	-102.257	56.5863	0	105.667	-41.4811	0	
17.79	23.7841	15.1222	0	-102.316	56.618	0	105.726	-41.5052	0	
17.8	23.7975	15.1303	0	-102.375	56.6496	0	105.786	-41.5293	0	
17.81	23.811	15.1384	0	-102.434	56.6813	0	105.846	-41.5534	0	
17.82	23.8244	15.1465	0	-102.493	56.713	0	105.905	-41.5776	0	
17.83	23.8379	15.1546	0	-102.552	56.7446	0	105.965	-41.6017	0	
17.84	23.8513	15.1627	0	-102.611	56.7763	0	106.025	-41.6258	0	
17.85	23.8648	15.1708	0	-102.67	56.808	0	106.084	-41.65	0	
17.86	23.8782	15.1789	0	-102.729	56.8396	0	106.144	-41.6741	0	
17.87	23.8917	15.187	0	-102.787	56.8713	0	106.204	-41.6982	0	
17.88	23.9051	15.1951	0	-102.846	56.903	0	106.264	-41.7224	0	
17.89	23.9186	15.2032	0	-102.905	56.9346	0	106.323	-41.7465	0	
17.9	23.932	15.2112	0	-102.964	56.9663	0	106.383	-41.7706	0	
17.91	23.9455	15.2193	0	-103.023	56.998	0	106.443	-41.7947	0	
17.92	23.9589	15.2274	0	-103.082	57.0296	0	106.502	-41.8189	0	
17.93	23.9724	15.2355	0	-103.141	57.0613	0	106.562	-41.843	0	
17.94	23.9858	15.2436	0	-103.2	57.093	0	106.622	-41.8671	0	
17.95	23.9993	15.2517	0	-103.259	57.1246	0	106.682	-41.8913	0	
17.96	24.0127	15.2598	0	-103.318	57.1563	0	106.741	-41.9154	0	
17.97	24.0262	15.2679	0	-103.377	57.1879	0	106.801	-41.9395	0	
17.98	24.0396	15.276	0	-103.435	57.2196	0	106.861	-41.9637	0	
17.99	24.053	15.2841	0	-103.494	57.2513	0	106.92	-41.9878	0	
18	24.0665	15.2922	0	-103.553	57.2829	0	106.98	-42.0119	0	
18.01	24.0799	15.3003	0	-103.612	57.3146	0	107.04	-42.036	0	
18.02	24.0934	15.3084	0	-103.671	57.3463	0	107.1	-42.0602	0	
18.03	24.1068	15.3164	0	-103.73	57.3779	0	107.159	-42.0843	0	
18.04	24.1203	15.3245	0	-103.789	57.4096	0	107.219	-42.1084	0	
18.05	24.1337	15.3326	0	-103.848	57.4413	0	107.279	-42.1326	0	
18.06	24.1472	15.3407	0	-103.907	57.4729	0	107.338	-42.1567	0	
18.07	24.1606	15.3488	0	-103.966	57.5046	0	107.398	-42.1808	0	
18.08	24.1741	15.3569	0	-104.025	57.5363	0	107.458	-42.205	0	
18.09	24.1875	15.365	0	-104.083	57.5679	0	107.518	-42.2291	0	
18.1	24.201	15.3731	0	-104.142	57.5996	0	107.577	-42.2532	0	
18.11	24.2144	15.3812	0	-104.201	57.6313	0	107.637	-42.2773	0	
18.12	24.2279	15.3893	0	-104.26	57.6629	0	107.697	-42.3015	0	
18.13	24.2413	15.3974	0	-104.319	57.6946	0	107.756	-42.3256	0	
18.14	24.2548	15.4055	0	-104.378	57.7263	0	107.816	-42.3497	0	
18.15	24.2682	15.4136	0	-104.437	57.7579	0	107.876	-42.3739	0	
18.16	24.2817	15.4216	0	-104.496	57.7896	0	107.936	-42.398	0	
18.17	24.2951	15.4297	0	-104.555	57.8212	0	107.995	-42.4221	0	
18.18	24.3086	15.4378	0	-104.614	57.8529	0	108.055	-42.4463	0	
18.19	24.322	15.4459	0	-104.673	57.8846	0	108.115	-42.4704	0	
18.2	24.3355	15.454	0	-104.731	57.9162	0	108.174	-42.4945	0	
18.21	24.3489	15.4621	0	-104.79	57.9479	0	108.234	-42.5186	0	
18.22	24.3624	15.4702	0	-104.849	57.9796	0	108.294	-42.5428	0	
18.23	24.3758	15.4783	0	-104.908	58.0112	0	108.354	-42.5669	0	
18.24	24.3892	15.4864	0	-104.967	58.0429	0	108.413	-42.591	0	
18.25	24.4027	15.4945	0	-105.026	58.0746	0	108.473	-42.6152	0	
18.26	24.4161	15.5026	0	-105.085	58.1062	0	108.533	-42.6393	0	
18.27	24.4296	15.5107	0	-105.144	58.1379	0	108.592	-42.6634	0	
18.28	24.443	15.5187	0	-105.203	58.1696	0	108.652	-42.6876	0	
18.29	24.4565	15.5268	0	-105.262	58.2012	0	108.712	-42.7117	0	
18.3	24.4699	15.5349	0	-105.321	58.2329	0	108.772	-42.7358	0	
18.31	24.4834	15.543	0	-105.379	58.2646	0	108.831	-42.7599	0	
18.32	24.4968	15.5511	0	-105.438	58.2962	0	108.891	-42.7841	0	
18.33	24.5103	15.5592	0	-105.497	58.3279	0	108.951	-42.8082	0	
18.34	24.5237	15.5673	0	-105.556	58.3596	0	109.01	-42.8323	0	
18.35	24.5372	15.5754	0	-105.615	58.3912	0	109.07	-42.8565	0	
18.36	24.5506	15.5835	0	-105.674	58.4229	0	109.13	-42.8806	0	
18.37	24.5641	15.5916	0	-105.733	58.4545	0	109.19	-42.9047	0	
18.38	24.5775	15.5997	0	-105.792	58.4862	0	109.249	-42.9289	0	
18.39	24.591	15.6078	0	-105.851	58.5179	0	109.309	-42.953	0	
18.4	24.6044	15.6159	0	-105.91	58.5495	0	109.369	-42.9771	0	
18.41	24.6179	15.6239	0	-105.969	58.5812	0	109.428	-43.0012	0	
18.42	24.6313	15.632	0	-106.027	58.6129	0	109.488	-43.0254	0	
18.43	24.6448	15.6401	0	-106.086	58.6445	0	109.548	-43.0495	0	
18.44	24.6582	15.6482	0	-106.145	58.6762	0	109.608	-43.0736	0	
18.45	24.6717	15.6563	0	-106.204	58.7079	0	109.667	-43.0978	0	
18.46	24.6851	15.6644	0	-106.263	58.7395	0	109.727	-43.1219	0	
18.47	24.6986	15.6725	0	-106.322	58.7712	0	109.787	-43.146	0	
18.48	24.712	15.6806	0	-106.381	58.8029	0	109.846	-43.1702	0	
18.49	24.7255	15.6887	0	-106.44	58.8345	0	109.906	-43.1943	0	
18.5	24.7389	15.6968	0	-106.499	58.8662	0	109.966	-43.2184	0	
18.51	24.7523	15.7049	0	-106.558	58.8979	0	110.026	-43.2425	0	
18.52	24.7658	15.713	0	-106.617	58.9295	0	110.085	-43.2667	0	
18.53	24.7792	15.721	0	-106.675	58.9612	0	110.145	-43.2908	0	
18.54	24.7927	15.7291	0	-106.734	58.9929	0	110.205	-43.3149	0	
18.55	24.8061	15.7372	0	-106.793	59.0245	0	110.264	-43.3391	0	
18.56	24.8196	15.7453	0	-106.852	59.0562	0	110.324	-43.3632	0	
18.57	24.833	15.7534	0	-106.911	59.0878	0	110.384	-43.3873	0	
18.58	24.8465	15.7615	0	-106.97	59.1195	0	110.444	-43.4114	0	
18.59	24.8599	15.7696	0	-107.029	59.1512	0	110.503	-43.4356	0	
18.6	24.8734	15.7777	0	-107.088	59.1828	0	110.563	-43.4597	0	
18.61	24.8868	15.7858	0	-107.147	59.2145	0	110.623	-43.4838	0	
18.62	24.9003	15.7939	0	-107.206	59.2462	0	110.682	-43.508	0	
18.63	24.9137	15.802	0	-107.265	59.2778	0	110.742	-43.5321	0	
18.64	24.9272	15.8101	0	-107.323	59.3095	0	110.802	-43.5562	0	
18.65	24.9406	15.8182	0	-107.382	59.3412	0	110.862	-43.5804	0	
18.66	24.9541	15.8262	0	-107.441	59.3728	0	110.921	-43.6045	0	
18.67	24.9675	15.8343	0	-107.5	59.4045	0	110.981	-43.6286	0	
18.68	24.981	15.8424	0	-107.559	59.4362	0	111.041	-43.6527	0	
18.69	24.9944	15.8505	0	-107.618	59.4678	0	111.1	-43.6769	0	
18.7	25.0079	15.8586	0	-107.677	59.4995	0	111.16	-43.701	0	
18.71	25.0213	15.8667	0	-107.736	59.5312	0	111.22	-43.7251	0	
18.72	25.0348	15.8748	0	-107.795	59.5628	0	111.28	-43.7493	0	
18.73	25.0482	15.8829	0	-107.854	59.5945	0	111.339	-43.7734	0	
18.74	25.0617	15.891	0	-107.912	59.6261	0	111.399	-43.7975	0	
18.75	25.0751	15.8991	0	-107.971	59.6578	0	111.459	-43.8217	0	
18.76	25.0886	15.9072	0	-108.03	59.6895	0	111.518	-43.8458	0	
18.77	25.102	15.9153	0	-108.089	59.7211	0	111.578	-43.8699	0	
18.78	25.1154	15.9233	0	-108.148	59.7528	0	111.638	-43.894	0	
18.79	25.1289	15.9314	0	-108.207	59.7845	0	111.698	-43.9182	0	
18.8	25.1423	15.9395	0	-108.266	59.8161	0	111.757	-43.9423	0	
18.81	25.1558	15.9476	0	-108.325	59.8478	0	111.817	-43.9664	0	
18.82	25.1692	15.9557	0	-108.384	59.8795	0	111.877	-43.9906	0	
18.83	25.1827	15.9638	0	-108.443	59.9111	0	111.936	-44.0147	0	
18.84	25.1961	15.9719	0	-108.502	59.9428	0	111.996	-44.0388	0	
18.85	25.2096	15.98	0	-108.56	59.9745	0	112.056	-44.0629	0	
18.86	25.223	15.9881	0	-108.619	60.0061	0	112.116	-44.0871	0	
18.87	25.2365	15.9962	0	-108.678	60.0378	0	112.175	-44.1112	0	
18.88	25.2499	16.0043	0	-108.737	60.0695	0	112.235	-44.1353	0	
18.89	25.2634	16.0124	0	-108.796	60.1011	0	112.295	-44.1595	0	
18.9	25.2768	16.0204	0	-108.855	60.1328	0	112.354	-44.1836	0	
18.91	25.2903	16.0285	0	-108.914	60.1645	0	112.414	-44.2077	0	
18.92	25.3037	16.0366	0	-108.973	60.1961	0	112.474	-44.2319	0	
18.93	25.3172	16.0447	0	-109.032	60.2278	0	112.534	-44.256	0	
18.94	25.3306	16.0528	0	-109.091	60.2594	0	112.593	-44.2801	0	
18.95	25.3441	16.0609	0	-109.15	60.2911	0	112.653	-44.3042	0	
18.96	25.3575	16.069	0	-109.208	60.3228	0	112.713	-44.3284	0	
18.97	25.371	16.0771	0	-109.267	60.3544	0	112.772	-44.3525	0	
18.98	25.3844	16.0852	0	-109.326	60.3861	0	112.832	-44.3766	0	
18.99	25.3979	16.0933	0	-109.385	60.4178	0	112.892	-44.4008	0	
19	25.4113	16.1014	0	-109.444	60.4494	0	112.952	-44.4249	0	
19.01	25.4248	16.1095	0	-109.503	60.4811	0	113.011	-44.449	0	
19.02	25.4382	16.1175	0	-109.562	60.5128	0	113.071	-44.4731	0	
19.03	25.4517	16.1256	0	-109.621	60.5444	0	113.131	-44.4973	0	
19.04	25.4651	16.1337	0	-109.68	60.5761	0	113.19	-44.5214	0	
19.05	25.4786	16.1418	0	-109.739	60.6078	0	113.25	-44.5455	0	
19.06	25.492	16.1499	0	-109.798	60.6394	0	113.31	-44.5697	0	
19.07	25.5054	16.158	0	-109.856	60.6711	0	113.37	-44.5938	0	
19.08	25.5189	16.1661	0	-109.915	60.7028	0	113.429	-44.6179	0	
19.09	25.5323	16.1742	0	-109.974	60.7344	0	113.489	-44.6421	0	
19.1	25.5458	16.1823	0	-110.033	60.7661	0	113.549	-44.6662	0	
19.11	25.5592	16.1904	0	-110.092	60.7977	0	113.608	-44.6903	0	
19.12	25.5727	16.1985	0	-110.151	60.8294	0	113.668	-44.7144	0	
19.13	25.5861	16.2066	0	-110.21	60.8611	0	113.728	-44.7386	0	
19.14	25.5996	16.2146	0	-110.269	60.8927	0	113.787	-44.7627	0	
19.15	25.613	16.2227	0	-110.328	60.9244	0	113.847	-44.7868	0	
19.16	25.6265	16.2308	0	-110.387	60.9561	0	113.907	-44.811	0	
19.17	25.6399	16.2389	0	-110.446	60.9877	0	113.967	-44.8351	0	
19.18	25.6534	16.247	0	-110.504	61.0194	0	114.026	-44.8592	0	
19.19	25.6668	16.2551	0	-110.563	61.0511	0	114.086	-44.8833	0	
19.2	25.6803	16.2632	0	-110.622	61.0827	0	114.146	-44.9075	0	
19.21	25.6937	16.2713	0	-110.681	61.1144	0	114.205	-44.9316	0	
19.22	25.7072	16.2794	0	-110.74	61.1461	0	114.265	-44.9557	0	
19.23	25.7206	16.2875	0	-110.799	61.1777	0	114.325	-44.9799	0	
19.24	25.7341	16.2956	0	-110.858	61.2094	0	114.385	-45.004	0	
19.25	25.7475	16.3037	0	-110.917	61.2411	0	114.444	-45.0281	0	
19.26	25.761	16.3117	0	-110.976	61.2727	0	114.504	-45.0522	0	
19.27	25.7744	16.3198	0	-111.035	61.3044	0	114.564	-45.0764	0	
19.28	25.7879	16.3279	0	-111.094	61.336	0	114.623	-45.1005	0	
19.29	25.8013	16.336	0	-111.152	61.3677	0	114.683	-45.1246	0	
19.3	25.8148	16.3441	0	-111.211	61.3994	0	114.743	-45.1488	0	
19.31	25.8282	16.3522	0	-111.27	61.431	0	114.803	-45.1729	0	
19.32	25.8417	16.3603	0	-111.329	61.4627	0	114.862	-45.197	0	
19.33	25.8551	16.3684	0	-111.388	61.4944	0	114.922	-45.2212	0	
19.34	25.8686	16.3765	0	-111.447	61.526	0	114.982	-45.2453	0	
19.35	25.882	16.3846	0	-111.506	61.5577	0	115.041	-45.2694	0	
19.36	25.8954	16.3927	0	-111.565	61.5894	0	115.101	-45.2935	0	
19.37	25.9089	16.4008	0	-111.624	61.621	0	115.161	-45.3177	0	
19.38	25.9223	16.4088	0	-111.683	61.6527	0	115.221	-45.3418	0	
19.39	25.9358	16.4169	0	-111.742	61.6844	0	115.28	-45.3659	0	
19.4	25.9492	16.425	0	-111.8	61.716	0	115.34	-45.3901	0	
19.41	25.9627	16.4331	0	-111.859	61.7477	0	115.4	-45.4142	0	
19.42	25.9761	16.4412	0	-111.918	61.7794	0	115.459	-45.4383	0	
19.43	25.9896	16.4493	0	-111.977	61.811	0	115.519	-45.4624	0	
19.44	26.003	16.4574	0	-112.036	61.8427	0	115.579	-45.4866	0	
19.45	26.0165	16.4655	0	-112.095	61.8744	0	115.639	-45.5107	0	
19.46	26.0299	16.4736	0	-112.154	61.906	0	115.698	-45.5348	0	
19.47	26.0434	16.4817	0	-112.213	61.9377	0	115.758	-45.559	0	
19.48	26.0568	16.4898	0	-112.272	61.9693	0	115.818	-45.5831	0	
19.49	26.0703	16.4979	0	-112.331	62.001	0	115.877	-45.6072	0	
19.5	26.0837	16.5059	0	-112.389	62.0327	0	115.937	-45.6313	0	
19.51	26.0972	16.514	0	-112.448	62.0643	0	115.997	-45.6555	0	
19.52	26.1106	16.5221	0	-112.507	62.096	0	116.057	-45.6796	0	
19.53	26.1241	16.5302	0	-112.566	62.1277	0	116.116	-45.7037	0	
19.54	26.1375	16.5383	0	-112.625	62.1593	0	116.176	-45.7279	0	
19.55	26.151	16.5464	0	-112.684	62.191	0	116.236	-45.752	0	
19.56	26.1644	16.5545	0	-112.743	62.2227	0	116.295	-45.7761	0	
19.57	26.1779	16.5626	0	-112.802	62.2543	0	116.355	-45.8003	0	
19.58	26.1913	16.5707	0	-112.861	62.286	0	116.415	-45.8244	0	
19.59	26.2048	16.5788	0	-112.92	62.3177	0	116.475	-45.8485	0	
19.6	26.2182	16.5869	0	-112.979	62.3493	0	116.534	-45.8726	0	
19.61	26.2317	16.595	0	-113.037	62.381	0	116.594	-45.8968	0	
19.62	26.2451	16.603	0	-113.096	62.4127	0	116.654	-45.9209	0	
19.63	26.2586	16.6111	0	-113.155	62.4443	0	116.713	-45.945	0	
19.64	26.272	16.6192	0	-113.214	62.476	0	116.773	-45.9692	0	
19.65	26.2855	16.6273	0	-113.273	62.5076	0	116.833	-45.9933	0	
19.66	26.2989	16.6354	0	-113.332	62.5393	0	116.893	-46.0174	0	
19.67	26.3123	16.6435	0	-113.391	62.571	0	116.952	-46.0415	0	
19.68	26.3258	16.6516	0	-113.45	62.6026	0	117.012	-46.0657	0	
19.69	26.3392	16.6597	0	-113.509	62.6343	0	117.072	-46.0898	0	
19.7	26.3527	16.6678	0	-113.568	62.666	0	117.131	-46.1139	0	
19.71	26.3661	16.6759	0	-113.627	62.6976	0	117.191	-46.1381	0	
19.72	26.3796	16.684	0	-113.685	62.7293	0	117.251	-46.1622	0	
19.73	26.393	16.6921	0	-113.744	62.761	0	117.311	-46.1863	0	
19.74	26.4065	16.7001	0	-113.803	62.7926	0	117.37	-46.2104	0	
19.75	26.4199	16.7082	0	-113.862	62.8243	0	117.43	-46.2346	0	
19.76	26.4334	16.7163	0	-113.921	62.856	0	117.49	-46.2587	0	
